time	count
6805903.00	0.83
6806064.00	1.00
6806066.00	0.83
6809895.00	0.67
6809910.00	0.83
6809911.00	0.67
6809923.00	0.67
6810017.00	0.83
6810030.00	0.67
6810546.00	0.50
6810554.00	0.67
6810556.00	0.50
6810568.00	0.67
6810574.00	0.50
6810649.00	0.67
6810650.00	0.50
6811344.00	0.33
6811356.00	0.50
6811357.00	0.33
6811361.00	0.50
6811363.00	0.33
6811441.00	0.50
6811443.00	0.33
6812435.00	0.17
6812457.00	0.33
6812460.00	0.17
6812463.00	0.33
6812465.00	0.17
6812777.00	0.00
6812796.00	0.17
6812798.00	0.00
6812809.00	0.33
6812810.00	0.50
6812811.00	0.67
6812815.00	0.83
6812818.00	1.00
6812859.00	0.83
6812865.00	0.67
6812872.00	0.83
6812873.00	0.50
6812874.00	0.67
6812875.00	0.50
6812877.00	0.67
6812883.00	0.50
6812884.00	0.50
6812885.00	0.33
6812899.00	0.17
6812900.00	0.33
6812901.00	0.17
6812907.00	0.00
6812918.00	0.00
6812943.00	0.17
6812945.00	0.00
6812950.00	0.17
6812952.00	0.00
6812956.00	0.17
6812979.00	0.33
6812981.00	0.17
6812993.00	0.00
6813014.00	0.17
6813016.00	0.00
6813044.00	0.17
6813046.00	0.00
6813097.00	0.17
6813098.00	0.00
6813150.00	0.17
6813151.00	0.00
6813197.00	0.00
6813245.00	0.17
6813246.00	0.00
6813350.00	0.17
6813351.00	0.00
6813369.00	0.00
6813384.00	0.17
6813414.00	0.00
6813429.00	0.17
6813432.00	0.00
6813439.00	0.17
6813441.00	0.00
6813451.00	0.17
6813453.00	0.00
6813478.00	0.17
6813505.00	0.33
6813506.00	0.17
6813539.00	0.00
6813554.00	0.17
6813558.00	0.00
6813907.00	0.00
6813930.00	0.17
6813931.00	0.00
6814755.00	0.17
6814756.00	0.00
6814876.00	0.00
6814952.00	0.17
6814953.00	0.00
6815044.00	0.00
6815108.00	0.17
6815109.00	0.00
6815142.00	0.17
6815144.00	0.00
6815204.00	0.17
6815206.00	0.00
6815247.00	0.17
6815254.00	0.00
6815295.00	0.17
6815297.00	0.00
6815338.00	0.17
6815342.00	0.00
6815390.00	0.17
6815393.00	0.00
6815837.00	0.17
6815838.00	0.00
